id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,amenities_count,listing_id,review_count,first_review_date,last_review_date,review_span_days
1441914331444638343,"Soho beach, wide and quite room","Enjoy the simplicity of this quiet and centrally-located accommodation, in this spacious, newly renovated room. Very quiet apartment to work or rest. Located between the center and the beach, close to all the sights",,713924,Santiago,2011-06-17,"Andalusia, Spain","Soy amable, sociable, tranquilo y viajando soy curioso y activo, me adapto a la gente y a toda situación y me gusta conocer gente, lugares y practicar idiomas I am a easy going person, adaptable, sociable, curious and willing to meet people and helping visitors to enjoy Málaga and surrounding area the best, I also like practising languages: English, French or Portuguesse.",within a few hours,90.0,62.0,0.0,,3,6,1,Centro,,36.71320233117866,-4.427987046970313,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Kitchen"", ""Conditioner"", ""Coffee maker: espresso machine, Nespresso"", ""Fire extinguisher"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Portable heater"", ""Long term stays allowed"", ""Bidet"", ""Waterfront"", ""Wifi"", ""Free washer \u2013 In unit"", ""Blender"", ""Ceiling fan"", ""Dedicated workspace"", ""Clothing storage: closet"", ""Iron"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Host greets you"", ""Paid street parking off premises"", ""Body soap"", ""Toaster"", ""Extra pillows and blankets"", ""Cooking basics"", ""Bosch refrigerator"", ""Room-darkening shades"", ""Housekeeping available 1 day a week"", ""Hot water"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Teka oven"", ""Hangers"", ""Central air conditioning"", ""Hot water kettle"", ""Freezer"", ""Beach access""]",39.0,6,300,6.0,6.0,300.0,300.0,6.0,300.0,1.0,0,0,28,303,1,1,0,31,0,2025-06-27,2025-06-27,4.0,4.0,4.0,5.0,4.0,4.0,4.0,Exempt,0,3,0,3,0,0.31,41,1.4419143314446385e+18,1,2025-06-27,2025-06-27,0.0
1442063490297020171,Mix of 1 House +1 Hotel in Lagunillas St for Group,"For GROUPS of more than 16 people, very central accommodations on LAGUNILLAS street in the artistic neighborhood of downtown Malaga. The building is composed of : -1 4 bedroom apartment with 2 bathrooms (only 1 has shower), kitchen and living room -1 7 Bedroom Hostel with 7 full baths, TV. Both with air conditioning. Wifi, linens, and towels are available. Close to everything, 100m from Plaza Merced and 400m from Calle Larios A deposit is requested with payment by card through Airbnb, refunded upon departure.",,233811452,Enjoy,2019-01-02,"Saint-Jean-de-Monts, France",,within an hour,98.0,92.0,0.0,Lagunillas,20,41,1,Centro,,36.72662660175861,-4.41522966911463,Entire rental unit,Entire home/apt,16,8.5,8.5 baths,11.0,18.0,"[""Heating"", ""Bed linens"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Dedicated workspace"", ""Shower gel"", ""Microwave"", ""TV"", ""Mini golf"", ""Body soap"", ""Extra pillows and blankets"", ""Private entrance"", ""Patio or balcony"", ""Mini fridge"", ""Hangers"", ""Coffee maker"", ""Hot water kettle"", ""Freezer""]",605.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,28,58,88,363,0,0,0,91,0,,,,,,,,,,VUT/MA/61508 - H/MA/02195,0,20,9,11,0,,19,,0,,,
1442102062415751120,Habitación triple con sofá cama,"Rafaela Guest House is a shared house with private rooms, with large common spaces, which allow you to share each place with others or be on your own without having to think about whether the other guests are to your liking or not. The tranquility of this house makes it, if not unique, very unusual to find so close to the historic center. Yes, just 1200m from the Cathedral! A relaxed walk through the streets of Malaga. Come and see everything we have to offer.",,14537098,Jorge,2014-04-21,"Málaga, Spain",,within an hour,100.0,100.0,0.0,,7,8,1,Bailen-Miraflores,,36.72427,-4.43487,Private room in home,Private room,3,2.0,2 shared baths,1.0,2.0,"[""Kitchen"", ""Heating"", ""Fire extinguisher"", ""Shampoo"", ""Outdoor dining area"", ""Bidet"", ""BBQ grill"", ""Self check-in"", ""Wifi"", ""Air conditioning"", ""Exterior security cameras on property"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Body soap"", ""Free parking on premises"", ""Keypad"", ""Indoor fireplace"", ""Lock on bedroom door""]",39.0,1,21,1.0,1.0,21.0,21.0,1.0,21.0,1.0,0,18,37,157,0,0,0,39,0,,,,,,,,,,VFT/MA/03833,0,7,2,5,0,,19,,0,,,
1442121466646193723,Gran y moderno apartamento en el centro de Málaga,"Large and modern apartment in the heart of Malaga, less than a 10-minute walk from the famous Calle Larios. The accommodation is located next to the Historic Center, very close to the main points of interest. In addition, it is surrounded by all kinds of shops, restaurants and leisure areas, in a quiet residential area, so you will have at your disposal a wide variety of plans to enjoy with your family or friends without leaving aside the tranquility and rest.","The apartment is located on downtown Victoria Street, next to Malaga's Historic Center. It is surrounded by all kinds of shops, restaurants, and leisure areas, so you will have a wide variety of plans at your disposal to enjoy with your family or friends. Calle Larios or the Picasso Museum are less than a 10-minute walk away, and the beach is about 15 minutes away on a pleasant walk.",566041615,Iván,2024-03-08,"Málaga, Spain",Ancá Holiday Rental es una agencia de alquiler y gestión de viviendas vacacionales en la Costa del Sol. Ofrecemos alojamientos de calidad a través de un servicio personalizado basado en la profesionalidad y el fiel compromiso con la excelencia para garantizar estancias memorables a nuestros huéspedes.,within an hour,86.0,49.0,0.0,,36,42,1,Centro,,36.7249775,-4.415194,Entire rental unit,Entire home/apt,5,2.0,2 baths,3.0,4.0,"[""Kitchen"", ""Private patio or balcony"", ""Smoke alarm"", ""Fire extinguisher"", ""Wine glasses"", ""Free street parking"", ""Housekeeping available 24 hours, every day - available at extra cost"", ""Shampoo"", ""Bed linens"", ""Double oven"", ""Long term stays allowed"", ""Bidet"", ""Babysitter recommendations"", ""Refrigerator"", ""Wifi"", ""Blender"", ""Other electric stove"", ""Dedicated workspace"", ""Heating - split type ductless system"", ""Clothing storage: closet"", ""First aid kit"", ""Iron"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Paid parking off premises"", ""TV"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Body soap"", ""AC - split type ductless system"", ""Toaster"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water"", ""Coffee"", ""Laundromat nearby"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Baking sheet"", ""Hangers"", ""Window guards"", ""Coffee maker"", ""Washer"", ""Single level home"", ""Hot water kettle"", ""Freezer""]",114.0,1,365,1.0,5.0,365.0,365.0,2.9,365.0,1.0,8,35,65,178,7,7,2,68,0,2025-06-30,2025-09-24,5.0,5.0,5.0,5.0,5.0,5.0,4.57,VUT/MA/72765,0,12,12,0,0,2.26,47,1.4421214666461937e+18,7,2025-06-30,2025-09-24,86.0
1442447454617820301,Alma Urbana 502,"Alma Urbana, inaugurated in the year 2024, is located 950 meters from Centro de Málaga and its historic center. The home features a central kitchen, fully equipped, with large window that brings great light to the common area. All finishes are of great quality incorporating in all double windows glazing climalit. All the bedrooms are spacious and have a 1.50m double bed, an outside window and a private bathroom.",,12819931,Ana,2014-03-05,"Málaga, Spain",Intento dejar cada casa como me gustaría encontrarla si yo la visitase,within an hour,85.0,99.0,1.0,,12,28,1,Bailen-Miraflores,,36.72377,-4.43247,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Kitchen"", ""Smoke alarm"", ""Ethernet connection"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Coffee maker: espresso machine"", ""Refrigerator"", ""Wifi"", ""Waterfront"", ""Blender"", ""Dedicated workspace"", ""Heating - split type ductless system"", ""First aid kit"", ""Iron"", ""Shower gel"", ""Microwave"", ""Hair dryer"", ""TV"", ""Body soap"", ""AC - split type ductless system"", ""Toaster"", ""Cooking basics"", ""Hot water"", ""Laundromat nearby"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Lock on bedroom door"", ""Freezer""]",57.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,1.0,5,31,56,59,5,5,1,59,0,2025-06-16,2025-09-27,4.0,3.8,5.0,4.8,3.8,4.6,3.6,VFT/MA/,1,6,2,4,0,1.4,30,1.4424474546178204e+18,5,2025-06-16,2025-09-27,103.0
1442740650798305053,Letplanet Mauricio Moro B,"Modern studio in La Unión, just minutes from the train station, with AC, WiFi, full kitchen, and easy access to Málaga’s center, beach, and shops.",,317065206,Maria,2019-12-13,"Málaga, Spain",,within an hour,97.0,99.0,0.0,San Andrés,129,131,1,Carretera de Cadiz,,36.70924,-4.43309,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,3.0,"[""Kitchen"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Shampoo"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Iron"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""TV"", ""Body soap"", ""Toaster"", ""Private entrance"", ""Hot water"", ""Dishes and silverware"", ""Hangers"", ""Washer"", ""Hot water kettle"", ""Freezer""]",64.0,1,1125,1.0,5.0,3.0,1125.0,4.4,126.2,1.0,20,50,80,355,5,5,2,83,0,2025-08-07,2025-09-15,5.0,5.0,4.4,4.6,4.4,4.2,4.4,A/MA/01638,1,96,91,5,0,2.73,23,1.442740650798305e+18,5,2025-08-07,2025-09-15,39.0
1442768228398645029,2 Houses 9 bedrooms 9 bathrooms A/C+Patio 1kmBEACH,"Set of 2 group apartments with 9 rooms (20 beds = 9 double beds + 11 single beds) with 9 bathrooms, 2 kitchens, 2 living rooms, 2 bright patios and balconies, in Calle LAGUNILLAS in the artistic neighborhood in the middle of Malaga All rooms have air conditioning. It has Wifi, bed sheets and towels. All-equipped Close to all kinds of shops, 100m from Plaza Merced, 200m from the Picasso Museum and 500m from Calle Larios, 300m from the Teatro Romano and the Alcazaba.",,233811452,Enjoy,2019-01-02,"Saint-Jean-de-Monts, France",,within an hour,98.0,92.0,0.0,Lagunillas,20,41,1,Centro,,36.72458,-4.41655,Entire home,Entire home/apt,16,9.0,9 baths,9.0,20.0,"[""Kitchen"", ""Heating"", ""Essentials"", ""Bed linens"", ""Outdoor dining area"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Dedicated workspace"", ""Iron"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""TV"", ""Toaster"", ""Extra pillows and blankets"", ""Cooking basics"", ""Private entrance"", ""Backyard"", ""Hot water"", ""Patio or balcony"", ""Dishes and silverware"", ""Hangers"", ""Coffee maker"", ""Washer"", ""Freezer"", ""Cleaning products""]",693.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,30,60,90,365,0,0,0,93,0,,,,,,,,,,Lag12 ✅ ESFCTU0000290270003956580000000000000000VUT/MA/799611 Lag10 ✅ ESFCTU0000290270003956650000000000000000VUT/MA/781928,0,20,9,11,0,,28,,0,,,
1443467191031717642,Habitación privada triple litera,"Rafaela Guest House is a shared house with private rooms, with large common spaces, which allow you to share each place with others or be on your own without having to think about whether the other guests are to your liking or not. The tranquility of this house makes it, if not unique, very unusual to find so close to the historic center. Yes, just 1200m from the Cathedral! A relaxed walk through the streets of Malaga. Come and see everything we offer",,14537098,Jorge,2014-04-21,"Málaga, Spain",,within an hour,100.0,100.0,0.0,,7,8,1,Bailen-Miraflores,,36.7248,-4.4355,Private room in home,Private room,3,2.0,2 shared baths,1.0,2.0,"[""Kitchen"", ""Heating"", ""Fire extinguisher"", ""Shampoo"", ""Outdoor dining area"", ""Bidet"", ""BBQ grill"", ""Self check-in"", ""Wifi"", ""Air conditioning"", ""Exterior security cameras on property"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Body soap"", ""Free parking on premises"", ""Keypad"", ""Indoor fireplace"", ""Lock on bedroom door""]",27.0,1,21,1.0,1.0,21.0,21.0,1.0,21.0,1.0,2,18,26,146,0,0,0,28,0,,,,,,,,,,VFT/MA/03833,0,7,2,5,0,,19,,0,,,
1443538833035247579,"La Ilusión, moderno y con wifi.","Enjoy an unforgettable stay in our cozy apartment ""La Ilusión 28"" very close to downtown Malaga. This prime location allows you to explore the city's charms with ease. Our accommodation has all the amenities you need to feel at home, including a fully equipped kitchen and Wi-Fi. You'll be a short walk from the city's main attractions, restaurants, and shops. Book now and experience the unique experience of Malaga.",,701270344,Maria Victoria,2025-06-14,"Málaga, Spain",,within an hour,100.0,100.0,0.0,,1,1,1,Centro,,36.7302,-4.42398,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Heating"", ""Free street parking"", ""Shampoo"", ""Bed linens"", ""Refrigerator"", ""Air conditioning"", ""Stove"", ""Dedicated workspace"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Microwave"", ""Hair dryer"", ""Fast wifi \u2013 334 Mbps"", ""TV"", ""Body soap"", ""Toaster"", ""Cooking basics"", ""Private entrance"", ""Room-darkening shades"", ""Hot water"", ""Single oven"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""Coffee maker"", ""Clothing storage"", ""Washer"", ""Hot water kettle"", ""Freezer""]",67.0,1,365,1.0,3.0,365.0,365.0,3.0,365.0,1.0,10,40,70,160,14,14,3,73,0,2025-07-01,2025-09-28,5.0,5.0,5.0,5.0,5.0,4.71,4.86,VFT/MA/70577,1,1,1,0,0,4.57,31,1.4435388330352476e+18,14,2025-07-01,2025-09-28,89.0
1443647248620175649,Studio neuf - Plaza Merced I VUT/MA/870200,"Designer & upscale★ studio 2 minutes from Place Merced ★ Services: Ultra-comfortable double bed ☞ ☞ Reversible air conditioning Fully equipped ☞ kitchen (coffee, tea, toaster) Bathroom (shampoo, shower gel, hairdryer) Fiber ☞ Wifi & HD TV ☞ Lounge area ☞ & ironing kit On foot: 2 minutes → Place Merced 5 minutes Picasso → Museum 10 minutes → Beach Discover the charm of Málaga! Book now to immerse yourself in the authentic atmosphere of the city.",,260885551,Marwane,2019-05-09,"Málaga, Spain",,within an hour,100.0,99.0,0.0,,20,20,1,Centro,,36.72551,-4.41923,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,1.0,"[""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Coffee maker: espresso machine"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""First aid kit"", ""Iron"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Crib - available upon request"", ""TV"", ""Toaster"", ""Extra pillows and blankets"", ""Central heating"", ""Cooking basics"", ""Private entrance"", ""Hot water"", ""Coffee"", ""Bread maker"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Oven"", ""Baking sheet"", ""Hangers"", ""Clothing storage: wardrobe"", ""Washer"", ""Other induction stove"", ""Hot water kettle"", ""Freezer"", ""Cleaning products""]",70.0,1,1125,1.0,2.0,1.0,1125.0,1.9,949.4,1.0,27,57,87,344,4,4,1,90,0,2025-06-17,2025-09-06,4.25,4.75,4.75,4.5,4.75,4.0,4.25,ESFCTU0000290270005300040000000000000000VUT/MA/870200,1,20,20,0,0,1.13,41,1.4436472486201756e+18,4,2025-06-17,2025-09-06,81.0
1444022506163737650,Plaza Merced I AC I Terrasse I VUT/MA/870200,"Designer apartment with private terrace, 2 minutes from Place Merced Premium amenities: Ultra-comfortable ☞ queen-size bed 180 x 200 Sunny ☞ terrace furnished for your meals or relaxing moments Air ☞ conditioning throughout the apartment ☞ Fiber WiFi & HD TV Fully equipped kitchen (Capsule machine, tea, toaster...) Modern ☞ ☞ bathroom (shampoo, shower gel, hairdryer) ☞ Desk & ironing kit On foot: 2 minutes → Place Merced 4 minutes → Plaza Constitución 5 minutes Picasso → Museum",,260885551,Marwane,2019-05-09,"Málaga, Spain",,within an hour,100.0,99.0,0.0,,20,20,1,Centro,,36.72675,-4.41729,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Bidet"", ""Coffee maker: espresso machine"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Carbon monoxide alarm"", ""First aid kit"", ""Iron"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Crib - available upon request"", ""TV"", ""Body soap"", ""Toaster"", ""Extra pillows and blankets"", ""Cooking basics"", ""Trash compactor"", ""Private entrance"", ""Hot water"", ""Coffee"", ""Bread maker"", ""Dishes and silverware"", ""Laundromat nearby"", ""Elevator"", ""Oven"", ""Baking sheet"", ""Hangers"", ""Clothing storage: walk-in closet and closet"", ""Washer"", ""Other induction stove"", ""Hot water kettle"", ""Freezer"", ""Cleaning products""]",81.0,1,1125,1.0,2.0,2.0,1125.0,2.0,1103.5,1.0,9,39,67,150,10,10,0,70,0,2025-06-17,2025-08-27,4.9,4.9,4.8,4.9,4.8,4.5,4.7,ESFCTU0000290270005300040000000000000000VUT/MA/870200,1,20,20,0,0,2.83,43,1.4440225061637376e+18,10,2025-06-17,2025-08-27,71.0
1444190229876326294,XPCE Urban19 Malaga-Parking Free,"Discover the charm of Malaga from one of the new Torres de Martiricos, XPCE URBAN 19 MALAGA, your perfect retreat in the city. Cozy 1 bedroom 1 bathroom apartment that offers everything you need for an unforgettable stay. Enjoy modern amenities such as air conditioning, heating, WiFi, washing machine, fully equipped kitchen, Smart TV, and ample parking space. A few minutes walk from the heart of Malaga, you will have access to the vibrant urban and cultural life.",,452077122,Antonio,2022-03-31,"Andalusia, Spain",,within an hour,100.0,100.0,1.0,,45,50,1,Palma-Palmilla,,36.7311928,-4.4267533,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Clamp on table seat high chair - available upon request"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Pool"", ""Stainless steel oven"", ""Refrigerator"", ""Wifi"", ""Blender"", ""Air conditioning"", ""Other electric stove"", ""Dedicated workspace"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""Safe"", ""Housekeeping available from 11:00\u202fAM to 3:00\u202fPM, every day - available at extra cost"", ""Baby bath - available upon request"", ""Outdoor shower"", ""Crib - available upon request"", ""Coffee maker: Nespresso"", ""TV"", ""Clothing storage: walk-in closet"", ""Body soap"", ""Toaster"", ""Central heating"", ""Cooking basics"", ""Private entrance"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""Free parking on premises"", ""Hot water"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Shared gym in building"", ""Exercise equipment"", ""Hangers"", ""Washer"", ""Hot water kettle"", ""Freezer""]",155.0,1,1125,1.0,3.0,1.0,1125.0,2.2,1121.9,1.0,21,51,81,356,6,6,2,84,0,2025-06-17,2025-09-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,VUT/MA/87167,1,38,38,0,0,1.7,48,1.4441902298763264e+18,6,2025-06-17,2025-09-06,81.0
1444399416993703701,Malaga casita - Walk to beach. Free onsite parking,"Welcome to our one-bedroom apartment, located in sunny and peaceful Pedregalejo, a beach community in Malaga. It is located 8 minutes walking distance to the beach, and you can easily take a bus to the center of Malaga. There are restaurants, cafes, parks and grocery stores within a couple of blocks, so there are many amenities available a short walk away. You also have 1 free onsite parking spot which will be very useful if you have a car.",,684566518,Maria Del Pilar,2025-03-16,,"We’re Pili from Málaga and Michael from the Netherlands. We started RoyalAni, a small family-run business built on our love for travel and great hospitality. With local support from Pili’s mom in Málaga and our global time zones, we offer 24/7 messaging and personal attention. We believe family-run stays offer more care, and we’re here to make your visit seamless and comfortable.",within an hour,100.0,100.0,1.0,,6,7,1,Este,,36.72490732049378,-4.367612169311514,Entire guesthouse,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Conditioner"", ""Ethernet connection"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Outdoor dining area"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Electric stove"", ""Free driveway parking on premises \u2013 1 space"", ""Air conditioning"", ""Ceiling fan"", ""Lockbox"", ""Dedicated workspace"", ""Dishwasher"", ""Heating - split type ductless system"", ""Iron"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""TV"", ""Body soap"", ""Cooking basics"", ""Private entrance"", ""Room-darkening shades"", ""Hot water"", ""Single oven"", ""Coffee"", ""Laundromat nearby"", ""Portable fans"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""Coffee maker"", ""Housekeeping available 8 hours a day, every day - available at extra cost"", ""Clothing storage"", ""Washer"", ""Single level home"", ""Hot water kettle"", ""Freezer"", ""Cleaning products""]",63.0,1,27,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,13,22,46,321,4,4,0,49,0,2025-07-14,2025-08-30,4.25,4.5,4.75,4.5,4.25,4.75,4.0,VUT/MA/68050,1,4,4,0,0,1.52,44,1.4443994169937037e+18,4,2025-07-14,2025-08-30,47.0
1444640418432342796,Habitación con baño privado,"Double bed room with private bathroom in an authentic neighborhood of Málaga. The room has a mini fridge and a kettle with tea and coffee included. There is a curtain for privacy and the room is located next to the entrance. No access to kitchen or living room. The room is located only 10’ by walk of Larios Street, perfect to visit the city and feel like a true inhabitant of Málaga. The apartment is located in a lovely old historical building with flowers on the third floor with no lift.",,22323385,Maria A,2014-10-09,"Málaga, Spain","¡Hola! Soy María y me encanta el mar y el sol, por ello vivo en esta bonita ciudad que tiene más de 300 días de sol al año. Siempre dispuesta a recibir a mis huéspedes con una gran sonrisa.",within an hour,100.0,93.0,1.0,,1,3,1,Centro,,36.72202345680646,-4.432302436753494,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Books and reading material"", ""Air conditioning"", ""Host greets you"", ""Body soap"", ""Essentials"", ""Hangers"", ""Room-darkening shades"", ""Coffee maker"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Shower gel"", ""Hot water"", ""Drying rack for clothing"", ""Coffee"", ""Freezer"", ""Refrigerator"", ""Wifi""]",50.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,1.0,5,33,61,151,5,5,4,64,0,2025-08-04,2025-09-26,5.0,5.0,5.0,5.0,5.0,4.6,4.8,VFT/MA/64539,0,1,0,1,0,2.59,18,1.4446404184323428e+18,5,2025-08-04,2025-09-26,53.0
1444739244669569157,Malaga Central 2 Bedroom Patio,"Stylish 2-bedroom apartment in the heart of Málaga, just steps from top attractions, shops, and restaurants. Enjoy a bright living space with A/c, Wi-Fi, a fully equipped kitchen, and a modern bathroom. There is a shared patio—perfect for relaxing with coffee or wine. Ideal for couples, solo travelers, or remote workers. Walk to the beach, explore the old town, and unwind in your quiet city retreat.",,701572953,Robert,2025-06-16,,,within an hour,100.0,23.0,0.0,,1,1,1,Centro,,36.72561141127569,-4.416703692031168,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Kitchen"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Bed linens"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Dryer"", ""Lockbox"", ""Stove"", ""Exterior security cameras on property"", ""First aid kit"", ""Iron"", ""Microwave"", ""Hair dryer"", ""TV"", ""High chair"", ""Toaster"", ""Cooking basics"", ""Hot water"", ""Patio or balcony"", ""Pets allowed"", ""Dishes and silverware"", ""Crib"", ""Washer"", ""Hot water kettle"", ""Noise decibel monitors on property"", ""Freezer""]",53.0,1,1125,1.0,5.0,3.0,1125.0,4.2,57.1,1.0,15,45,75,350,0,0,0,78,0,,,,,,,,,,VFT/MA/62568,1,1,1,0,0,,31,,0,,,
1444913016982198272,The Sunny Deck Studio,Enjoy the simplicity of this quiet and central accommodation.,,298633288,Holidaysforu,2019-09-28,"Málaga, Spain","¡Bienvenido viajero! En HolidaysForU, nos especializamos en ofrecerte alquileres vacacionales de calidad excepcional. Te recibiremos con los brazos abiertos en nuestras propiedades, cuidadosamente seleccionadas por su diseño, mantenimiento y ubicación privilegiada. ¡Nos vemos pronto!",within an hour,97.0,100.0,0.0,,103,113,1,Centro,,36.72533,-4.42032,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Heating"", ""Smoke alarm"", ""Wine glasses"", ""Bed linens"", ""Refrigerator"", ""Air conditioning"", ""Iron"", ""Microwave"", ""Hair dryer"", ""TV"", ""Body soap"", ""Toaster"", ""Cooking basics"", ""Hot water"", ""Coffee"", ""Dishes and silverware"", ""Elevator"", ""Coffee maker"", ""Washer"", ""Hot water kettle"", ""Freezer"", ""Cleaning products""]",80.0,1,365,2.0,4.0,999.0,999.0,3.7,999.0,1.0,21,23,23,266,0,0,0,23,0,,,,,,,,,,ESFCTU0000290270004860280000000000000000VUT/MA/068412,1,53,53,0,0,,23,,0,,,
1445749958932540805,Sonder Salitre | Twin Single Room,"Experience the best of Malaga at Salitre. Relax on the terrace and soak up the year-round sunshine, or savor a cocktail in the restaurant. Each room features warm wood accents, a desk, and a Chromecast TV to stream whatever you like. You'll also be close to the Malaga train station to explore nearby cathedrals and castles in the charming Plaza de Toros Vieja district. Unwind and discover all the beauty of Spain's southern coast from the comfort of Salitre.",,689970772,Sonder Malaga,2025-04-14,"Málaga, Spain","Choose from apartments and hotels in over 40 cities around the world. Every Sonder features designer details, keyless entry, and fast free WiFi. Experience a better way to stay today.",within an hour,100.0,14.0,0.0,,4,4,1,Centro,,36.7122,-4.42864,Room in hotel,Private room,2,1.0,1 private bath,0.0,2.0,"[""Conditioner"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Free street parking"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Self check-in"", ""Paid parking on premises"", ""Wifi"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Iron"", ""Shower gel"", ""Hair dryer"", ""Housekeeping available every day"", ""Paid parking off premises"", ""TV"", ""Shared patio or balcony"", ""Body soap"", ""Keypad"", ""Hot water"", ""Coffee"", ""Elevator"", ""Mini fridge"", ""Hangers"", ""Coffee maker"", ""Hot water kettle"", ""Noise decibel monitors on property""]",36.0,1,365,1.0,4.0,1.0,365.0,1.0,70.4,1.0,19,49,77,347,0,0,0,80,0,,,,,,,,,,202599909506195,1,4,0,4,0,,31,,0,,,
